job_id,job_title,salary_usd,experience_level,employment_type,company_location,company_size,employee_residence,remote_ratio,required_skills,education_required,years_experience,industry,benefits_score,company_name
AI14078,Principal Data Scientist,104420,SE,PT,Austria,S,Netherlands,50,"Data Visualization, Statistics, Tableau",PhD,9,Healthcare,7.7,Quantum Computing Inc
AI14079,AI Software Engineer,88018,MI,FT,Austria,L,Austria,100,"Spark, GCP, Scala",Bachelor,4,Gaming,5.3,Smart Analytics
AI14080,AI Consultant,65855,SE,PT,China,M,China,0,"Java, Linux, MLOps",Associate,6,Automotive,8.8,Cognitive Computing
AI14081,AI Software Engineer,153926,SE,PT,Japan,L,Japan,0,"Java, GCP, Mathematics, Docker, Python",Bachelor,7,Gaming,8.4,Cloud AI Solutions
AI14082,Autonomous Systems Engineer,133543,MI,FT,Singapore,L,Singapore,0,"NLP, GCP, Azure, Scala, Statistics",Bachelor,3,Real Estate,7.3,Machine Intelligence Group
AI14083,Machine Learning Researcher,132804,SE,PT,United States,M,United States,50,"Linux, Python, SQL, NLP, Computer Vision",Master,8,Transportation,8.5,Cloud AI Solutions
AI14084,Head of AI,185999,EX,FT,Singapore,M,Singapore,0,"Git, Python, Statistics",Associate,11,Consulting,8.7,Quantum Computing Inc
AI14085,Data Scientist,160037,SE,FT,Denmark,M,Denmark,100,"Java, Spark, Computer Vision",Bachelor,5,Real Estate,5.4,Algorithmic Solutions
AI14086,Data Scientist,71318,MI,FT,Singapore,S,Singapore,50,"Spark, Linux, NLP, AWS",Master,2,Energy,9.5,Cloud AI Solutions
AI14087,Data Analyst,210874,EX,CT,United Kingdom,L,United Kingdom,100,"SQL, PyTorch, Azure, Scala, Java",Bachelor,14,Manufacturing,9.9,Quantum Computing Inc
AI14088,Head of AI,171409,SE,FT,Netherlands,L,Netherlands,0,"Tableau, Git, Kubernetes, AWS, GCP",Bachelor,7,Gaming,7.0,Advanced Robotics
AI14089,Deep Learning Engineer,41300,EN,FL,South Korea,S,Chile,100,"Scala, Hadoop, Data Visualization, Spark",Associate,0,Automotive,8.5,DeepTech Ventures
AI14090,NLP Engineer,61734,SE,FT,China,M,China,50,"Kubernetes, Scala, AWS",Associate,6,Automotive,7.4,Smart Analytics
AI14091,Machine Learning Engineer,171718,EX,FL,Canada,L,Romania,0,"GCP, PyTorch, Statistics, Spark",PhD,19,Media,6.2,Advanced Robotics
AI14092,Research Scientist,72603,EN,FT,Japan,S,Japan,100,"NLP, Kubernetes, Data Visualization",Master,1,Telecommunications,8.5,TechCorp Inc
AI14093,AI Research Scientist,147559,SE,FT,Singapore,M,Singapore,50,"Python, TensorFlow, Data Visualization, MLOps, NLP",PhD,7,Telecommunications,6.6,Advanced Robotics
AI14094,Principal Data Scientist,117163,MI,PT,Japan,L,Spain,50,"SQL, Python, Data Visualization",Bachelor,4,Gaming,7.4,Quantum Computing Inc
AI14095,Research Scientist,112263,MI,FL,Netherlands,M,Netherlands,0,"Hadoop, R, TensorFlow",PhD,2,Energy,9.3,Cloud AI Solutions
AI14096,AI Software Engineer,29429,EN,FL,China,M,China,0,"GCP, R, Statistics, Spark",Bachelor,1,Gaming,8.6,Cloud AI Solutions
AI14097,Head of AI,125096,MI,FL,United States,L,United States,50,"Tableau, Scala, Kubernetes",PhD,4,Healthcare,6.1,Digital Transformation LLC
AI14098,Autonomous Systems Engineer,290902,EX,FT,Japan,L,Japan,50,"Hadoop, Java, R, Kubernetes",Bachelor,12,Education,5.4,Neural Networks Co
AI14099,Deep Learning Engineer,139674,SE,FL,Sweden,M,Egypt,100,"TensorFlow, PyTorch, Tableau, Statistics, Mathematics",PhD,8,Transportation,5.3,Digital Transformation LLC
AI14100,Data Engineer,112288,SE,FT,Ireland,S,Singapore,50,"Linux, Deep Learning, Kubernetes",PhD,7,Manufacturing,8.8,Machine Intelligence Group
AI14101,AI Specialist,55248,EX,CT,India,M,Mexico,50,"Tableau, Python, TensorFlow, AWS",PhD,16,Technology,7.0,Smart Analytics
AI14102,Data Engineer,222488,SE,PT,Norway,L,Norway,0,"Scala, Computer Vision, Mathematics, R, NLP",Master,5,Technology,5.3,Quantum Computing Inc
AI14103,AI Software Engineer,186626,SE,PT,Norway,L,Denmark,100,"MLOps, SQL, Kubernetes",Associate,9,Education,8.1,Quantum Computing Inc
AI14104,Deep Learning Engineer,262649,EX,FT,Japan,L,Japan,0,"Python, Kubernetes, Docker, TensorFlow",Master,17,Gaming,7.2,Machine Intelligence Group
AI14105,ML Ops Engineer,103455,MI,CT,United States,S,United States,50,"Azure, GCP, Statistics, MLOps, Python",Bachelor,3,Education,6.3,DataVision Ltd
AI14106,Data Scientist,122416,MI,FL,Norway,M,Norway,0,"Kubernetes, Java, PyTorch, SQL, Spark",Bachelor,3,Education,9.5,Autonomous Tech
AI14107,AI Product Manager,126398,SE,FT,Singapore,L,Belgium,50,"GCP, Statistics, Hadoop, TensorFlow",Associate,9,Real Estate,6.6,Machine Intelligence Group
AI14108,Deep Learning Engineer,104577,EN,PT,Denmark,L,Denmark,0,"SQL, Docker, Azure, R",Bachelor,0,Transportation,8.4,Future Systems
AI14109,Machine Learning Researcher,222225,EX,FT,United Kingdom,M,United Kingdom,100,"Linux, Hadoop, PyTorch, Scala, Kubernetes",PhD,12,Automotive,8.1,DataVision Ltd
AI14110,Head of AI,153799,EX,CT,Netherlands,S,Netherlands,100,"AWS, Spark, Kubernetes, SQL, Linux",Associate,12,Consulting,7.2,Predictive Systems
AI14111,Machine Learning Engineer,77712,EN,CT,United Kingdom,L,Hungary,0,"Python, Kubernetes, Computer Vision, Deep Learning, Tableau",Bachelor,1,Automotive,7.4,Cognitive Computing
AI14112,Data Analyst,68332,EN,CT,Finland,M,Indonesia,0,"Docker, PyTorch, Data Visualization, Linux, Git",Associate,1,Government,9.4,Digital Transformation LLC
AI14113,AI Consultant,81904,SE,FT,China,L,China,50,"GCP, Git, Mathematics, Data Visualization",Master,7,Technology,8.5,Machine Intelligence Group
AI14114,ML Ops Engineer,67175,EN,PT,United Kingdom,M,United Kingdom,50,"Python, Kubernetes, SQL",Associate,1,Gaming,6.8,Machine Intelligence Group
AI14115,Computer Vision Engineer,71427,EN,PT,Finland,L,South Africa,0,"Azure, PyTorch, Tableau",PhD,0,Healthcare,7.8,Cloud AI Solutions
AI14116,Principal Data Scientist,163454,EX,PT,Australia,S,Thailand,50,"Python, GCP, NLP",PhD,10,Automotive,9.6,Algorithmic Solutions
AI14117,Robotics Engineer,70727,MI,FL,Germany,S,Germany,0,"Linux, Computer Vision, Tableau, Azure, Python",PhD,4,Manufacturing,8.3,Cognitive Computing
AI14118,Machine Learning Researcher,136745,EX,PT,Singapore,S,Singapore,0,"Scala, Hadoop, Python, TensorFlow",PhD,14,Telecommunications,5.3,DeepTech Ventures
AI14119,Autonomous Systems Engineer,122312,SE,PT,United States,M,Canada,50,"SQL, Git, AWS, GCP",Master,8,Manufacturing,9.7,Quantum Computing Inc
AI14120,ML Ops Engineer,88018,EN,CT,Singapore,L,Singapore,50,"Mathematics, Deep Learning, Java, Python, AWS",PhD,1,Education,8.2,Predictive Systems
AI14121,AI Architect,107618,SE,FT,France,S,France,0,"SQL, PyTorch, Tableau, Hadoop, Azure",PhD,8,Healthcare,5.6,Advanced Robotics
AI14122,NLP Engineer,82542,EN,PT,United Kingdom,L,United Kingdom,50,"Linux, Java, Scala, Kubernetes",Bachelor,1,Retail,5.8,Future Systems
AI14123,NLP Engineer,37476,EN,PT,China,L,China,50,"Java, PyTorch, TensorFlow, Deep Learning",Associate,1,Consulting,9.9,DeepTech Ventures
AI14124,Principal Data Scientist,24095,EN,PT,India,M,India,100,"Kubernetes, PyTorch, TensorFlow, Mathematics",Master,1,Healthcare,6.9,Cognitive Computing
AI14125,Research Scientist,295505,EX,FL,United Kingdom,L,Italy,50,"Python, Deep Learning, Java, Azure, GCP",Bachelor,19,Automotive,7.0,Autonomous Tech
AI14126,Deep Learning Engineer,85346,EN,PT,Japan,L,Japan,100,"Scala, Java, Python, MLOps, TensorFlow",Associate,1,Manufacturing,8.7,DeepTech Ventures
AI14127,Principal Data Scientist,142448,SE,PT,Finland,L,Finland,50,"Kubernetes, SQL, AWS, Git",Bachelor,7,Consulting,7.9,Predictive Systems
AI14128,ML Ops Engineer,60149,EN,CT,Sweden,L,Sweden,100,"Azure, SQL, TensorFlow",Associate,1,Government,6.0,Future Systems
AI14129,Principal Data Scientist,92230,MI,FL,Israel,M,Israel,100,"Azure, Python, Java, Computer Vision",PhD,3,Gaming,5.7,Smart Analytics
AI14130,Data Engineer,93635,SE,CT,Austria,S,Austria,100,"Scala, GCP, Hadoop, Statistics",Associate,9,Consulting,7.3,Advanced Robotics
AI14131,NLP Engineer,109810,SE,FT,United Kingdom,M,United Kingdom,50,"Mathematics, AWS, NLP",Master,9,Transportation,9.8,Algorithmic Solutions
AI14132,Data Scientist,268003,EX,CT,Austria,L,Austria,0,"R, Hadoop, Scala",PhD,14,Media,6.2,Quantum Computing Inc
AI14133,AI Consultant,241976,EX,FT,France,L,France,100,"Kubernetes, SQL, NLP, Java, Hadoop",Master,11,Gaming,6.1,Predictive Systems
AI14134,Data Scientist,60314,EN,PT,United Kingdom,M,Ireland,50,"Kubernetes, Git, Computer Vision, Hadoop",Master,0,Telecommunications,8.5,Cloud AI Solutions
AI14135,Autonomous Systems Engineer,34598,MI,FT,China,M,Russia,100,"Linux, Mathematics, Java",Bachelor,2,Consulting,6.7,Quantum Computing Inc
AI14136,Data Analyst,174612,EX,CT,Israel,M,Israel,100,"R, Git, Scala, Python, Mathematics",Associate,17,Healthcare,9.4,Neural Networks Co
AI14137,AI Research Scientist,119374,SE,CT,Denmark,S,India,50,"Java, R, Data Visualization, Azure",Master,9,Transportation,6.3,Smart Analytics
AI14138,Research Scientist,121158,SE,PT,United Kingdom,M,Kenya,0,"PyTorch, TensorFlow, Computer Vision, Azure, Git",PhD,9,Manufacturing,8.2,AI Innovations
AI14139,Robotics Engineer,126193,SE,FL,Ireland,M,Kenya,50,"TensorFlow, Linux, Java",Bachelor,5,Consulting,9.7,Predictive Systems
AI14140,ML Ops Engineer,41111,MI,FT,China,M,China,100,"SQL, Java, Git, Kubernetes, PyTorch",PhD,2,Consulting,9.7,DataVision Ltd
AI14141,Autonomous Systems Engineer,22562,EN,CT,India,S,India,0,"Tableau, TensorFlow, Kubernetes",Bachelor,0,Retail,7.5,TechCorp Inc
AI14142,Data Scientist,219263,EX,FT,Sweden,S,Sweden,50,"Azure, Mathematics, Data Visualization, Git",Master,14,Manufacturing,5.1,TechCorp Inc
AI14143,Data Analyst,96400,MI,CT,Singapore,S,Singapore,0,"Tableau, Scala, Python, TensorFlow",Bachelor,4,Telecommunications,6.0,Autonomous Tech
AI14144,Autonomous Systems Engineer,128818,SE,PT,Ireland,M,Norway,0,"GCP, Data Visualization, Computer Vision",Master,7,Telecommunications,7.8,Neural Networks Co
AI14145,NLP Engineer,216334,EX,PT,Israel,M,Israel,50,"PyTorch, SQL, MLOps, TensorFlow, AWS",Bachelor,12,Real Estate,6.2,Quantum Computing Inc
AI14146,Machine Learning Researcher,94530,MI,FT,United States,S,United States,100,"Git, Docker, Data Visualization",Bachelor,2,Manufacturing,6.1,AI Innovations
AI14147,Head of AI,89370,MI,FL,Germany,M,Germany,0,"TensorFlow, Java, Mathematics",PhD,3,Retail,8.2,Cloud AI Solutions
AI14148,Data Engineer,127066,SE,FL,Australia,M,Kenya,50,"Python, AWS, Scala, TensorFlow, Git",PhD,6,Transportation,7.8,Cognitive Computing
AI14149,Principal Data Scientist,110035,MI,FT,Netherlands,L,Netherlands,100,"SQL, Python, Scala",Associate,4,Automotive,7.8,TechCorp Inc
AI14150,Machine Learning Researcher,139926,EX,FT,South Korea,M,South Korea,100,"PyTorch, Git, TensorFlow, R, Computer Vision",Master,12,Education,6.9,Smart Analytics
AI14151,Machine Learning Engineer,77667,MI,FL,Finland,S,Finland,0,"Statistics, GCP, NLP",Associate,4,Gaming,8.6,Algorithmic Solutions
AI14152,Deep Learning Engineer,178132,EX,FT,Finland,M,United States,50,"Linux, Data Visualization, Kubernetes, TensorFlow, Python",Associate,16,Finance,5.8,Autonomous Tech
AI14153,AI Research Scientist,86792,MI,PT,Austria,S,Austria,0,"Data Visualization, PyTorch, Spark, Kubernetes",Associate,3,Telecommunications,7.6,Advanced Robotics
AI14154,Autonomous Systems Engineer,316782,EX,FT,Switzerland,L,Argentina,50,"MLOps, Linux, Java",Associate,16,Real Estate,5.9,Predictive Systems
AI14155,Machine Learning Engineer,96906,MI,FT,Ireland,L,Ireland,50,"Linux, GCP, Kubernetes, AWS",Master,4,Real Estate,7.7,Predictive Systems
AI14156,Computer Vision Engineer,69233,EN,PT,Singapore,M,Singapore,50,"Linux, Docker, Tableau",Master,0,Gaming,6.5,Future Systems
AI14157,Data Engineer,108244,SE,FT,Netherlands,S,Netherlands,50,"R, NLP, Azure",Bachelor,8,Telecommunications,7.9,Digital Transformation LLC
AI14158,Deep Learning Engineer,93348,MI,FT,Austria,L,Austria,100,"Linux, Java, Spark, Python",Bachelor,2,Finance,8.3,Autonomous Tech
AI14159,AI Product Manager,79789,EN,CT,United States,M,India,0,"Spark, Linux, Tableau, Computer Vision",Associate,1,Healthcare,8.8,Cloud AI Solutions
AI14160,Machine Learning Engineer,69277,EN,PT,Japan,L,Hungary,100,"Kubernetes, Scala, Spark",Master,1,Automotive,7.0,Predictive Systems
AI14161,AI Research Scientist,182548,EX,PT,Norway,S,Vietnam,0,"Python, GCP, MLOps, Scala, Hadoop",Master,17,Telecommunications,5.5,Autonomous Tech
AI14162,Head of AI,80971,MI,CT,Netherlands,S,Norway,100,"GCP, Mathematics, Azure, Linux, NLP",Associate,2,Automotive,9.9,Quantum Computing Inc
AI14163,Deep Learning Engineer,84774,EN,FT,Norway,S,Spain,0,"MLOps, Python, SQL, Statistics, Azure",PhD,1,Real Estate,5.2,DataVision Ltd
AI14164,ML Ops Engineer,88260,MI,PT,Austria,M,Austria,100,"Docker, Mathematics, Scala, Statistics, Linux",Master,3,Consulting,8.7,Future Systems
AI14165,Research Scientist,105933,EN,FL,Norway,L,Norway,100,"Git, Mathematics, Data Visualization, AWS",PhD,0,Technology,6.2,Algorithmic Solutions
AI14166,AI Product Manager,252207,EX,FT,Norway,M,Norway,0,"Kubernetes, Azure, MLOps, Computer Vision, NLP",Master,15,Automotive,8.9,Algorithmic Solutions
AI14167,AI Consultant,24594,EN,PT,India,L,India,0,"Python, AWS, SQL",Master,0,Transportation,8.1,AI Innovations
AI14168,Head of AI,133353,MI,FT,Singapore,L,Singapore,50,"Mathematics, Computer Vision, NLP, Tableau, Python",Master,2,Media,8.6,Machine Intelligence Group
AI14169,ML Ops Engineer,116932,SE,FT,Israel,M,Israel,100,"Tableau, TensorFlow, Computer Vision, Spark, Statistics",Bachelor,6,Gaming,6.2,Algorithmic Solutions
AI14170,AI Research Scientist,169884,EX,FL,South Korea,L,South Korea,0,"Kubernetes, R, Python",PhD,16,Technology,7.1,Machine Intelligence Group
AI14171,AI Specialist,171722,EX,PT,Japan,M,Estonia,50,"Kubernetes, Git, Computer Vision, Deep Learning, Spark",Associate,12,Education,9.9,Cloud AI Solutions
AI14172,AI Consultant,303831,EX,FL,Norway,M,Norway,0,"AWS, MLOps, R",Bachelor,18,Automotive,8.3,Cognitive Computing
AI14173,NLP Engineer,28602,EN,FL,China,S,China,100,"Python, Spark, Docker",Associate,1,Gaming,5.2,Autonomous Tech
AI14174,AI Specialist,267508,EX,FL,Netherlands,M,Netherlands,100,"Kubernetes, Scala, Statistics, Azure, Tableau",Master,16,Retail,9.6,Future Systems
AI14175,ML Ops Engineer,115925,SE,FL,Austria,L,Russia,100,"Python, TensorFlow, Mathematics, PyTorch, Spark",Bachelor,8,Consulting,9.3,Future Systems
AI14176,Data Analyst,80656,MI,PT,Finland,S,Kenya,100,"Python, Deep Learning, Azure, SQL, Git",PhD,2,Real Estate,8.1,Future Systems
AI14177,Machine Learning Engineer,27562,EN,FL,India,M,India,0,"TensorFlow, Deep Learning, Tableau, Kubernetes",Master,1,Manufacturing,6.8,Advanced Robotics
AI14178,Principal Data Scientist,192999,EX,PT,Austria,S,Austria,50,"MLOps, NLP, Linux, TensorFlow",PhD,19,Gaming,8.5,Advanced Robotics
AI14179,AI Consultant,254016,EX,FT,Japan,M,Japan,0,"Python, Kubernetes, Mathematics, Deep Learning",Bachelor,17,Energy,9.1,Future Systems
AI14180,Data Analyst,63794,EN,FT,Austria,S,Austria,50,"PyTorch, R, NLP, Python",Master,1,Healthcare,8.1,Autonomous Tech
AI14181,Machine Learning Engineer,82068,EN,FL,United Kingdom,M,United Kingdom,100,"Tableau, PyTorch, Spark, Deep Learning, Computer Vision",PhD,1,Consulting,6.7,Autonomous Tech
AI14182,AI Product Manager,68103,EN,CT,Canada,S,Canada,50,"Data Visualization, Docker, Python, Computer Vision, Hadoop",Bachelor,1,Automotive,6.3,DataVision Ltd
AI14183,NLP Engineer,108322,SE,FT,Israel,S,Israel,100,"Python, TensorFlow, MLOps",Associate,5,Government,8.9,Predictive Systems
AI14184,Principal Data Scientist,80835,EN,FT,Norway,M,Norway,0,"Statistics, Scala, Linux",Bachelor,0,Automotive,5.4,AI Innovations
AI14185,Head of AI,114660,SE,CT,Ireland,S,Ireland,50,"R, Git, Deep Learning, SQL",Associate,8,Automotive,9.5,TechCorp Inc
AI14186,AI Consultant,106582,MI,CT,United Kingdom,L,Ukraine,100,"Hadoop, Scala, Computer Vision, Python",Master,3,Consulting,8.1,Digital Transformation LLC
AI14187,Machine Learning Engineer,96014,MI,CT,Germany,S,Germany,50,"Scala, Java, TensorFlow, Statistics, Deep Learning",PhD,4,Media,8.4,Predictive Systems
AI14188,Robotics Engineer,91689,MI,CT,Ireland,M,Ireland,100,"PyTorch, TensorFlow, Mathematics, Statistics",Master,3,Technology,7.0,Future Systems
AI14189,Machine Learning Researcher,64501,EN,FT,Singapore,S,Singapore,0,"Linux, Deep Learning, PyTorch, Mathematics, NLP",PhD,1,Real Estate,9.5,DataVision Ltd
AI14190,NLP Engineer,75701,EN,PT,Canada,L,Canada,50,"AWS, Git, Statistics",PhD,0,Finance,5.8,Neural Networks Co
AI14191,Head of AI,45437,EN,PT,Israel,S,Israel,50,"Git, Deep Learning, Kubernetes",PhD,0,Automotive,6.6,Cloud AI Solutions
AI14192,Machine Learning Researcher,74737,EN,PT,Finland,M,Germany,0,"GCP, Java, R, Docker",PhD,0,Media,9.9,DataVision Ltd
AI14193,Computer Vision Engineer,57174,EN,FL,Finland,L,Finland,0,"NLP, SQL, Java, AWS",Master,1,Retail,6.9,Cloud AI Solutions
AI14194,Research Scientist,152694,EX,PT,Sweden,M,Sweden,0,"Data Visualization, AWS, Java, SQL",Associate,14,Healthcare,9.2,Algorithmic Solutions
AI14195,Head of AI,118599,SE,PT,France,L,Philippines,100,"Kubernetes, Scala, Tableau, GCP, Data Visualization",Bachelor,9,Automotive,5.2,TechCorp Inc
AI14196,Research Scientist,87706,EN,FL,Switzerland,S,Switzerland,0,"Kubernetes, NLP, GCP, Linux, Computer Vision",Associate,0,Energy,6.0,Quantum Computing Inc
AI14197,Machine Learning Researcher,88238,MI,FT,France,M,France,0,"Azure, PyTorch, AWS, GCP",Associate,3,Telecommunications,8.9,Future Systems
AI14198,AI Specialist,92582,SE,FT,South Korea,S,South Korea,0,"NLP, Statistics, Hadoop",PhD,5,Healthcare,9.9,Algorithmic Solutions
AI14199,Data Analyst,38341,MI,FT,China,M,China,100,"Kubernetes, Python, Deep Learning, MLOps",Associate,3,Automotive,7.7,Cloud AI Solutions
AI14200,AI Architect,40454,SE,FT,India,M,India,0,"R, Azure, Java",PhD,9,Automotive,6.9,Future Systems
AI14201,Robotics Engineer,67022,EN,CT,Singapore,M,Singapore,50,"SQL, Java, AWS",Master,1,Healthcare,8.7,Quantum Computing Inc
AI14202,Research Scientist,46195,EN,CT,South Korea,S,Norway,50,"Python, Linux, Java, Docker",PhD,0,Real Estate,9.5,Neural Networks Co
AI14203,Machine Learning Engineer,184717,EX,FT,Sweden,L,Sweden,100,"Java, R, SQL, Spark, Mathematics",Master,16,Consulting,7.5,Predictive Systems
AI14204,Machine Learning Researcher,84313,EN,PT,Singapore,M,Singapore,50,"Python, TensorFlow, Linux, Azure",Bachelor,0,Government,7.4,Machine Intelligence Group
AI14205,Research Scientist,171948,EX,PT,Japan,M,China,0,"GCP, Spark, Docker, NLP, PyTorch",Bachelor,17,Telecommunications,7.8,Quantum Computing Inc
AI14206,Data Scientist,65079,EN,PT,Netherlands,L,Sweden,50,"Scala, SQL, PyTorch, Hadoop, Azure",Bachelor,0,Consulting,6.6,TechCorp Inc
AI14207,Machine Learning Researcher,257240,EX,CT,United States,S,United States,100,"PyTorch, MLOps, NLP, Python",Master,15,Media,5.1,Algorithmic Solutions
AI14208,Deep Learning Engineer,71462,EN,PT,Australia,M,Colombia,100,"SQL, Linux, Mathematics",PhD,0,Healthcare,8.6,Digital Transformation LLC
AI14209,NLP Engineer,123699,MI,PT,United States,M,Ghana,100,"Git, PyTorch, TensorFlow, Kubernetes",Bachelor,3,Retail,5.6,Autonomous Tech
AI14210,AI Architect,72589,EN,FL,Finland,M,Finland,100,"Linux, Python, Hadoop, TensorFlow",Associate,1,Energy,7.0,Quantum Computing Inc
AI14211,Data Engineer,128822,SE,PT,Australia,S,Australia,50,"Data Visualization, Python, Git",Master,5,Manufacturing,9.9,Algorithmic Solutions
AI14212,AI Consultant,76617,EN,FL,Sweden,M,Sweden,0,"Mathematics, Linux, Computer Vision, PyTorch",Associate,1,Automotive,5.6,TechCorp Inc
AI14213,AI Specialist,93353,EN,PT,Norway,S,Norway,100,"Linux, Kubernetes, Scala",Associate,0,Retail,5.6,Autonomous Tech
AI14214,Deep Learning Engineer,128582,MI,FT,Switzerland,L,Switzerland,50,"GCP, Python, Mathematics",Master,4,Transportation,8.0,Machine Intelligence Group
AI14215,Data Analyst,105420,SE,CT,Israel,S,Israel,50,"Python, Kubernetes, Deep Learning, AWS, R",Master,8,Energy,8.9,AI Innovations
AI14216,AI Specialist,158281,SE,FL,Japan,L,Japan,0,"Linux, AWS, GCP, Mathematics, Docker",Bachelor,5,Real Estate,5.4,Neural Networks Co
AI14217,Robotics Engineer,90700,EN,PT,United States,M,United States,50,"PyTorch, TensorFlow, Computer Vision",PhD,1,Energy,8.6,Quantum Computing Inc
AI14218,NLP Engineer,163549,SE,FL,Israel,L,Israel,100,"Java, MLOps, GCP",Master,9,Technology,6.7,Machine Intelligence Group
AI14219,AI Architect,91126,EN,FL,Denmark,M,Denmark,50,"GCP, Kubernetes, Linux, Computer Vision, Python",PhD,0,Transportation,5.9,Cognitive Computing
AI14220,AI Specialist,197097,SE,FL,Norway,L,Norway,0,"Java, Hadoop, TensorFlow",Associate,5,Healthcare,5.8,Future Systems
